Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
Pakeha-Maori-ship,,noun,,,,,,[none],,[none],,,
Pakeha-Maoridom,,noun,,,,,,[none],,[none],,,
Pakeha-ness,,noun,,the nature of being European in New Zealand.,[none],,,[none],,[none],,,
Pakeha-style,,adverb,,,,,,[none],,[none],,,
Pakeha-trained,,adjective,,,[none],,,[none],,[none],,,
Pakehadom,,noun,,(contrastive with Maoridom),[none],,,[none],,[none],,,
Pakehafied,,adjective,,(contrastive with Maorified),[none],,,[none],,[none],also Pakehafy verb,,
Pakehafy,,verb,,,[none],,,[none],,[none],also Pakehafied adjective,,woman or women in citation? And Maori not maori presumably
Pakehaland,,noun,,,,,,[none],,[none],,,
Pakehaness,,noun,,,[none],,,[none],,[none],,,
Pakehatanga,,noun,,(contrastive with Maoritanga),[none],,,[none],,[none],,,
pakeke,,noun,,New Zealand sea lion,Maori,,,Environment,,[none],,,
pakepake,,noun,,,[none],,,[none],,[none],pake n.,,
pakerikeri,,noun,,,,,,[none],,[none],,,
paketi,,noun,,a spotty,,,,[none],,[none],,,
paki,2,noun,,a garment,,,,[none],,[none],,,
paki,,noun,,pakihi q.v.,abbreviation,,,[none],,[none],,,
paki/pakihi,,noun,,"a bald patch [after pakihi, a clearing in the bush].",Maori,,,[none],Farm Words,[none],,,
pakihi,,noun,,(attrib.) of pakihi land or swamp areas.,Maori,,,Rural,Farm Words,[none],,,
pakihi bog,,noun,1,"a swampy area, of marginal value.",[none],,,Rural,Farm Words,[none],,,
pakihi country,,noun,1,"land that is low-lying and swampy, with scant vegetation.",[none],,,Rural,Farm Words,[none],,,
pakihi,,noun,4,,,,,[none],,[none],,,
pakihi,1,noun,,"in English usage chiefly South Island, with two main applications: (a) West Coast, usually connoting heavy, swampy (originally bush) land; -->(b) open grass or scrub tract, often in bush country, or above the bush line.",[none],,,[none],,[none],,,
pakihi,1,noun,,,,,,[none],,[none],,,
pakihi,1,noun,,,[none],,,[none],Geology,[none],,,"Also (misspelt?) pakahi, see Geological Society citation 1981."
pakihi,,noun,,a scrubby growth,[none],,,[none],,[none],,,
pakihi,,adjective,,Geol. definition,[none],,,[none],Geology,[none],,,should this be pakihi? no such word as pakahi in dicts TD Thanks; checked that this is as in source but surely meant to pakihi. JB. 2012 Oct now moving to pakihi wiht note. JB
pakihi,,noun,1,a clearing in bush [either open or blind.],[none],,,Rural,Farm Words,[none],,,
pakihi,,noun,,"a large, low-lying area of leached soils with scanty natural growth of scrub, fern and rushes.",[none],,,Rural,Farm Words,[none],,,
pakihi,,noun,,a barren area of land.,[none],,,Rural,Farm Words,[none],,,
