Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
Native war,,noun,2,Maori intertribal conflict,[none],,,[none],,[none],,,
native weta,,noun,,,[none],,,[none],,[none],,,
native wine,,noun,,,[none],,,[none],,[none],also tutu wine,,"The natives express from the [tutu] berries an agreeable violet juice (carefully avoiding the seed), called native wine."
native wren,,noun,,,[none],,,[none],,[none],,,
native-born,,adjective,,,,,,[none],,[none],,,
native-built,,adjective,,,,,,[none],,[none],,,
NatRad,,noun,,,,,,[none],,[none],,,
natural,,adjective,,"Snowboarding term for ""left-footed""",,,,[none],,[none],,,
natural boundary,,noun,1,"a cliff, gully, river, gorge or thick bush separating two properties or areas [ possibly retaining stock without fencing. ]",[none],,,Rural,Farm Words,[none],,,
naturalised,,adjective,,(of plant and animal species),[none],,,[none],,[none],,,
nau,,noun,,Cook's scurvy grass,[none],,,[none],,[none],,,
naught,,noun,,A girl who provides naught(ie)s,,,,[none],,[none],,,
naught,,noun,,=naughty.,,,,[none],,[none],,,
naughty,,verb,,to have sex with,[none],,,[none],,[none],,,
naughty,,noun,,"(An act of, a bout of) sexual intercourse; esp.to have a naughty, with often a euphemistic,hypocoristic or humorous nuance.",[none],,,[none],,[none],,,ca1950 (Wgtn) 1981 Feb Avondale College (Auckland) Slang Words in Use (Goldie Brown Collection) a naughty: sex act -->1984 16 M E87 Pakuranga Coll. 33 NAUGHTIES -->1984 14 F E128Wgton Girls C. 33 DID A
naughty plants list,,noun,,,[none],,,[none],,[none],,,
naupata,,noun,,,,,,[none],,[none],,,
nave brake,,noun,,,[none],,,[none],,[none],,,
navvy's boots,,noun,,hobnail working boots,[none],,,[none],,[none],,,
navy cake,,noun,,sodomy,[none],,,[none],,[none],,,prison slang
NAWAC,,abbreviation,,National Animal Welfare Advisory Committee,acronym,,,[none],,[none],,,
NBR,,abbreviation,,<i>National Business Review </i>,[none],,,[none],,[none],,,
NBS,,abbreviation,,"National Broadcasting Service, the fore-runner of the BCNZ (or previously NZBS)",[none],,,[none],,[none],,,see c1944 Whitcombe and Tombs Mod. Jun Dict 453.
NCEA,,abbreviation,,National Certificate of Educational Acheivement,,,,[none],,[none],,,
ne/nei,,exclamation,,"interrogative, giving emphasis to a question, request, or proposal (cf. eh)",Maori,,,[none],,[none],,,"usu. in Maori-English contexts (ne, nei used in Maori like n'est-ce pas). [Ma. n&emacr. /ne:/"
near,,adjective,,,,,,[none],,[none],,,
near and off,,phrase,,,,,,[none],,[none],,,station
near at hand huntaway,,noun,1,a specialist huntaway sheepdog that works in close proximity to its master and quarry.,[none],,,Rural,Farm Words,[none],,,
Near North,,noun,,A semi-jocular Australasian term for the Far East.,[none],,,[none],,[none],,,
near profit,,phrase,1,[of cows or ewes] about to produce offspring.,[none],,,Rural,Farm Words,[none],close-up; close to profit,,
"near-shore, nearshore",,adjective,,,[none],,,[none],,[none],,,
"neat, eh",,phrase,,,,,,[none],,[none],,,
